transcript_id,median_expression
PNW88699,0.356545
PNW88857,1.736522
PNW88589,1.8768580000000001
PNW88581,0.0
PNW89042,53.2151935
PNW87953,19.1450095
PNW88565,0.0
PNW88938,3.6193775
PNW87847,80.52035599999999
PNW89080,0.0
PNW87956,2.231017
PNW88239,2.235027
PNW88453,10.558624
PNW88761,9.293262
PNW87955,0.4819905
PNW88630,37.9165995
PNW87824,1.03664
PNW88091,3.988679
PNW88301,21.924390000000002
PNW88026,0.118405
PNW88234,0.0
PNW88593,4.980322500000001
PNW88277,1.8050365
PNW88937,6.2149215
PNW87764,0.08470349999999999
PNW88725,0.0
PNW88985,0.456287
PNW88063,0.257973
PNW88495,3.014184
PNW88081,1.6945335
PNW88168,0.45419200000000004
PNW88823,3.1151020000000003
PNW87798,260.0348515
PNW88149,19.651051000000002
PNW88888,1.2478365
PNW88359,26.223309
PNW87742,91.96210450000001
PNW88956,13.8880645
PNW88271,1.9369304999999999
PNW87828,1.8919979999999998
PNW88683,1.678726
PNW88812,3.0373775
PNW87972,8.9842615
PNW88588,1.765145
PNW88623,0.0
PNW87860,1.5121609999999999
PNW88493,0.6380695
PNW87758,0.426294
PNW88906,21.412635
PNW87856,4.438429
PNW88944,0.2563945
PNW88303,0.821082
PNW88154,60.6614515
PNW88204,28.76382
PNW88020,3609.6679915
PNW88367,0.50731
PNW88878,8.299267
PNW88397,0.4065085
PNW88651,5.892167
PNW88220,10.489124
PNW88886,0.0
PNW88166,7.202063
PNW88750,16.887703000000002
PNW89036,14.240835500000001
PNW88677,4496.182255
PNW87799,13.110104
PNW88078,2.2558475
PNW88614,5.530855
PNW88815,0.7285285
PNW88012,5.321944
PNW88482,0.7320099999999999
PNW87762,1.5245665
PNW89071,13.3911265
PNW87998,1.41554
PNW88514,2.0271825
PNW88601,19.870505
PNW88566,3.7708075
PNW87811,0.5780000000000001
PNW88156,88.553708
PNW89051,5.4778035
PNW88281,1.9731480000000001
PNW88111,9.9268355
PNW88631,160.073308
PNW88949,1.9089965
PNW88948,2.121816
PNW88005,19.8827735
PNW88914,194.555139
PNW89034,89.93769950000001
PNW88798,0.027944
PNW88817,23.579795500000003
PNW88782,0.024833
PNW88029,0.558081
PNW88490,0.9022515
PNW88186,7.13117
PNW88034,0.4229545
PNW88004,180.652962
PNW88982,4.1454795
PNW88399,1.754855
PNW88736,4.2307500000000005
PNW87776,5.7609010000000005
PNW88525,2.271111
PNW88855,5194.9472955
PNW88304,1.723529
PNW89057,4.595262
PNW87831,30.952834
PNW88232,6.3074065
PNW88607,43.5875855
PNW88800,1.2812345
PNW89035,0.93483
PNW87901,0.441359
PNW88772,5.6414254999999995
PNW88787,4.2148825
PNW88074,1.501957
PNW88603,6.050904
PNW88664,12.1190215
PNW88980,2.9993425
PNW88979,58.362302
PNW88331,2.213164
PNW88703,0.2343395
PNW88962,39.9775245
PNW87907,0.0
PNW88060,4.9654895
PNW88875,0.2218375
PNW88858,19.1766855
PNW88970,2.391118
PNW88017,2.680398
PNW88101,0.0817585
PNW88438,4.476945499999999
PNW88209,105.5708785
PNW88181,2.0685884999999997
PNW89082,30.048354
PNW87959,38.0210905
PNW88954,1.0439345
PNW88803,0.047889
PNW88789,6.670942
PNW87827,14.3384245
PNW88416,0.7267650000000001
PNW87836,0.9672705
PNW88689,59.0595555
PNW88805,9.1069805
PNW87921,3379.950188
PNW88240,38.016949499999996
PNW88865,0.09224750000000001
PNW87793,8.071911499999999
PNW88076,15.653338
PNW88128,0.197493
PNW88375,0.2929155
PNW88604,19.9336345
PNW88481,1.8696385
PNW88836,0.5955265
PNW87880,0.433135
PNW88919,0.0
PNW88918,0.0
PNW88671,7.897991
PNW88146,0.2785655
PNW87974,1.5429275
PNW88967,1.6876435
PNW88351,0.280898
PNW88776,27.6587285
PNW88560,0.9210029999999999
PNW87805,0.574781
PNW88640,5.491091000000001
PNW88293,1.8911695
PNW88975,0.2751555
PNW87978,16.6945535
PNW88668,0.642206
PNW88867,0.277538
PNW88780,3.5121615
PNW88439,4.4280859999999995
PNW88373,4.647035499999999
PNW88408,9.484813500000001
PNW87761,9.3807025
PNW88543,0.9174039999999999
PNW88070,2.1282005
PNW88953,0.033979
PNW88000,1.6995795
PNW88991,3.4781785
PNW88628,14.9609135
PNW88806,28.941460000000003
PNW88419,1.8495525
PNW88325,0.5437525000000001
PNW88737,529.729704
PNW88025,2.651963
PNW88342,2.212967
PNW88649,2.023463
PNW87906,0.0
PNW88994,0.7322265
PNW88184,32.231036499999995
PNW88718,3.6227095
PNW87873,0.292787
PNW88585,1.0918665
PNW89063,4.1754995
PNW88613,1.2788725
PNW87982,3.6247195000000003
PNW88126,46.713684
PNW88713,1.3977169999999999
PNW86973,4.397649
PNW87573,0.1070675
PNW86630,0.0
PNW87687,5.3149265
PNW87227,0.7967690000000001
PNW86804,2.225835
PNW86760,0.0604845
PNW87287,65.543734
PNW86864,2.278507
PNW86622,0.9674510000000001
PNW86955,15.326973
PNW87686,5.960646
PNW87069,2.550868
PNW86187,64.3099425
PNW86866,0.3910345
PNW87394,5.2868315
PNW86928,14.558755999999999
PNW86364,0.277551
PNW86838,22.895894499999997
PNW87220,0.748701
PNW86379,33.7024005
PNW87004,3.4291460000000002
PNW86843,0.1447345
PNW86710,0.063391
PNW87578,0.0
PNW87579,0.0
PNW87580,0.0177185
PNW87581,3.2200749999999996
PNW86801,5.757891
PNW86755,14.1859845
PNW86754,0.0891965
PNW86918,0.47547150000000005
PNW87535,0.48348349999999995
PNW86862,36.7404645
PNW87141,1.3686015
PNW86552,3.1136025
PNW86553,0.8957285
PNW87002,2.6354414999999998
PNW86932,13.817453
PNW86597,0.0
PNW86596,0.0
PNW87325,34.940096
PNW87092,1.139256
PNW86360,0.631106
PNW87088,0.521969
PNW87414,12.156301500000001
PNW86333,0.49078700000000003
PNW86684,7.1430445
PNW86931,6.4034945
PNW87622,9.131112
PNW87057,292.516613
PNW86850,0.9724385
PNW86852,0.705434
PNW86853,4.6926835
PNW87120,0.7426809999999999
PNW87032,2.0629795
PNW87617,16.490857499999997
PNW87616,0.0
PNW86586,6.794609
PNW86170,13.079801999999999
PNW86177,26.352353500000003
PNW86325,2.136654
PNW86267,36.6923535
PNW86337,0.0
PNW87589,0.5802065
PNW86132,52.4575215
PNW87527,0.187812
PNW87528,0.027404
PNW86601,5.806153
PNW87646,85.19457799999999
PNW86413,3.251343
PNW86148,4.5434909999999995
PNW86147,15.776307000000001
PNW86151,0.0
PNW86150,0.2043355
PNW86149,0.0
PNW87553,0.0493905
PNW86469,0.0
PNW87107,4.3542375
PNW87398,0.4543665
PNW86627,5.0527169999999995
PNW87490,0.0
PNW87489,15.632763
PNW86169,1.271061
PNW87129,30.334087
PNW86255,1.0287145
PNW86199,17.6228585
PNW86647,2.962456
PNW86127,1.1393589999999998
PNW86961,4.452447
PNW87140,15.041352
PNW86175,0.0
PNW86176,8.707694
PNW86570,2.1958775
PNW87191,3.0969195000000003
PNW87409,0.40732799999999997
PNW86450,13.2842825
PNW86194,49.9383465
PNW87346,4.8652675
PNW87189,0.0
PNW87188,0.0
PNW86966,0.9968275
PNW87647,2.8874910000000003
PNW87648,21.533098499999998
PNW87074,12.5576425
PNW87122,0.5013325
PNW87123,4.8307955
PNW86988,0.771003
PNW86563,6.8391465
PNW86565,1.5324039999999999
PNW86564,0.0
PNW86619,4.410897
PNW86621,4.5329815
PNW86620,0.219285
PNW87413,5.210772
PNW86389,1.563332
PNW87350,0.0
PNW87728,7.1861335
PNW87727,3.0215885
PNW87018,7.251585
PNW87639,0.4810785
PNW87721,4.200285
PNW86676,0.2643405
PNW87494,0.4650805
PNW86498,13.817159
PNW86322,0.071739
PNW86793,38.7128705
PNW86163,0.0
PNW86164,16.836321499999997
PNW86162,5.0023875
PNW86967,2.801515
PNW87564,4.9091925000000005
PNW86314,2.7121535000000003
PNW86351,0.1198945
PNW86976,5.84598
PNW87054,10.2668015
PNW87526,2.7060655000000002
PNW86548,11.4290235
PNW86326,19.640263
PNW86480,112.04514649999999
PNW86748,2.2957335000000003
PNW86904,2.598468
PNW87429,0.0387515
PNW86146,2.39242
PNW86305,0.2819835
PNW86652,0.0
PNW86726,10.2406855
PNW86471,8.4538295
PNW87160,0.36694550000000004
PNW86306,1.485985
PNW86307,2.5686115
PNW86248,6.515472
PNW87487,1.2756269999999998
PNW87079,11.3991675
PNW86261,1.245742
PNW86334,0.22153
PNW87703,1.2421685
PNW87708,0.0
PNW86744,5.5846005000000005
PNW86938,14.8996745
PNW86479,23.1291735
PNW87009,0.1416045
PNW87247,0.504175
PNW87471,0.8681375
PNW87470,2.783084
PNW86184,0.8431259999999999
PNW86878,19.1060115
PNW87087,144.524185
PNW86672,1.2903704999999999
PNW86313,2.6384135
PNW86879,0.31053600000000003
PNW86134,4.843041
PNW87239,37.2658985
PNW87240,870.693882
PNW86381,2.002323
PNW86258,0.17481249999999998
PNW86798,10.337688
PNW87654,2.7858264999999998
PNW86245,57.406688
PNW87280,1.0992345
PNW86562,189.0887265
PNW87418,5.182726
PNW86208,0.6115794999999999
PNW87062,0.797422
PNW87064,0.0120845
PNW87063,0.0
PNW87310,4.2688
PNW87008,0.445561
PNW87331,24.099252
PNW86301,3.3563605
PNW86214,5.3512735
PNW86734,0.551728
PNW86833,2287.349342
PNW87048,3.4986365
PNW87411,8.2328185
PNW86373,2.8663985
PNW86374,0.197812
PNW86259,0.0
PNW86819,0.1197415
PNW87357,7.4708939999999995
PNW86657,4.384373
PNW87003,12.881815499999998
PNW87164,0.0
PNW87165,5.2138905
PNW86658,963.737208
PNW87339,2.7381659999999997
PNW86525,11.776943
PNW86571,0.067259
PNW87200,31.0347625
PNW87627,3.1790909999999997
PNW87478,2.058285
PNW87169,5.9114455
PNW86758,201.562138
PNW86687,0.9083494999999999
PNW86185,453.8838925
PNW87269,21.6193415
PNW86814,2.560417
PNW87313,0.950071
PNW87083,3.71317
PNW86265,6.775677
PNW86264,0.0
PNW87652,18.954354
PNW86696,6.644323
PNW86609,45.1184965
PNW87483,0.0
PNW87484,1.3128595
PNW86435,0.0
PNW87396,5.150459000000001
PNW87072,25.0283705
PNW87560,22.670452
PNW86671,6.683277
PNW87065,12.8846775
PNW86209,1.00717
PNW86350,1.5215505
PNW86409,38.161457500000004
PNW86845,1.7256
PNW86304,17.430066500000002
PNW86437,2.0465105
PNW86588,73.073571
PNW86447,4.281464
PNW86448,14.079135
PNW86567,18.1490975
PNW87450,2.1136115
PNW86699,10.960964
PNW87525,71.471636
PNW87726,1.5665055
PNW87488,0.095576
PNW87110,4.849158
PNW86491,19.2058525
PNW86378,16.0248295
PNW87212,6.0079285
PNW87131,0.0
PNW87132,0.0
PNW87130,0.0
PNW86205,1.6952835
PNW86906,0.9288810000000001
PNW87314,0.0
PNW87497,1.116015
PNW87684,1.731989
PNW86439,0.934883
PNW86441,2.879958
PNW86440,1.8846505
PNW87661,0.230681
PNW86336,15.586253000000001
PNW86568,10.2609685
PNW86341,2094.5451009999997
PNW86741,0.663061
PNW86539,460.1230545
PNW87104,28.903101500000002
PNW87378,0.4442925
PNW87711,1.638429
PNW87709,0.3524465
PNW86949,0.0
PNW87306,1.634442
PNW86995,5.731222000000001
PNW86342,1.3232700000000002
PNW86408,0.0
PNW87340,0.908215
PNW87254,3.186025
PNW87482,2.0507
PNW87214,2.8089605
PNW87327,0.838719
PNW87036,4.847469
PNW87204,163.706637
PNW87250,0.48338050000000005
PNW87693,0.043493
PNW87093,0.071546
PNW86792,13.308257
PNW86097,2.1897825
PNW86138,16.208557499999998
PNW87146,0.1392505
PNW87402,1.27567
PNW86183,4.843092
PNW86383,3.941011
PNW86384,48.4677825
PNW86713,22.142167
PNW86624,9.137761999999999
PNW87587,4.9390615
PNW86689,50.525754500000005
PNW87445,7.8897655
PNW86366,0.15392
PNW87312,1.0510785
PNW87423,16.2957915
PNW87055,1.112791
PNW87351,3.0690295
PNW87262,2.1931760000000002
PNW86589,17.6945055
PNW87643,21.124477
PNW86284,0.690191
PNW86693,12.541169
PNW86778,0.6144000000000001
PNW87459,5.5630285
PNW87259,3.2952994999999996
PNW86319,1.2235135
PNW86240,0.9916945
PNW87116,0.0
PNW87598,0.018906
PNW87673,0.0
PNW87671,0.0
PNW87672,5.5293
PNW86788,4.339825
PNW86728,3.892831
PNW86432,9.4020175
PNW86980,1.3163479999999999
PNW87562,2.018357
PNW86103,0.8387315000000001
PNW86156,0.0
PNW86157,6.1582305
PNW86772,6.8784765000000005
PNW86653,5.7040115
PNW86165,13.9343435
PNW86166,0.0
PNW86694,1.3860585
PNW86695,0.0
PNW86340,6.3826160000000005
PNW87563,41.849211999999994
PNW87695,0.0
PNW87696,0.0
PNW86126,3.0205075
PNW86105,111.21754050000001
PNW86547,19.7713455
PNW87014,62.814686
PNW87366,9.686241500000001
PNW86577,3.544872
PNW86576,0.425316
PNW86830,0.7237885
PNW86829,0.2931125
PNW86739,8.137083
PNW86761,0.1190735
PNW87625,0.0732175
PNW87626,0.0
PNW86496,353.59546750000004
PNW87523,5.3793785
PNW86167,18.4118555
PNW86705,1.4711340000000002
PNW86989,11.455633
PNW87061,3.2720115
PNW86269,33.1572305
PNW86135,0.043437
PNW87343,398.829274
PNW87046,6.255716
PNW87028,5.440998
PNW86594,1.4527075
PNW86335,1136.4571
PNW87546,20.78004
PNW87187,4.1748705
PNW86231,10.210652
PNW86232,0.7571155
PNW86941,0.0
PNW86942,0.0
PNW86783,0.0
PNW86782,62.1794585
PNW86233,0.0
PNW86235,1.0314435
PNW86234,3.710695
PNW87691,0.79478
PNW86434,51.100868
PNW86433,1.754109
PNW87251,13.468737
PNW87252,7.140447
PNW86330,43.3840815
PNW87248,9.304383999999999
PNW86515,0.730314
PNW86310,11.189522499999999
PNW87166,0.0
PNW87474,1.5348529999999998
PNW87198,5.604572
PNW87266,5.060216
PNW87551,6.19024
PNW87021,36.1247535
PNW87385,2.3167204999999997
PNW87576,0.0285015
PNW87577,0.011692000000000001
PNW86815,3.4948639999999997
PNW87195,23.8813985
PNW87656,7.1222965
PNW86226,1.4527284999999999
PNW86189,0.0
PNW87197,3.0512595
PNW87068,9.732644
PNW87067,0.0
PNW86289,4.8615025
PNW87547,9.6958685
PNW86287,41.683875
PNW87297,28.050838
PNW87298,4.9853415
PNW87299,16.072447
PNW87508,1.8966144999999999
PNW87690,0.8080470000000001
PNW86806,0.070502
PNW86219,2.051421
PNW86807,0.273484
PNW86174,22.202595
PNW86117,0.065746
PNW86118,0.0942505
PNW86561,1.7966365
PNW86343,0.0885355
PNW86773,2.0553605
PNW86774,0.16749550000000002
PNW86369,1.337412
PNW86370,6.62678
PNW87031,70.332447
PNW86363,21.467529499999998
PNW86362,10.494079000000001
PNW87185,1.5383555
PNW87044,12.4451225
PNW86592,9.902165
PNW86765,6.29532
PNW86825,1.7840435
PNW87632,3.016427
PNW87631,3.582878
PNW87633,0.254928
PNW86122,3.8352869999999997
PNW86121,10.4215465
PNW87237,6.761105
PNW87365,0.439847
PNW87719,12.8951835
PNW86885,329.8480295
PNW86376,254.9843615
PNW87722,3.8030695
PNW87567,48.6199975
PNW87264,0.0
PNW87516,8.5298165
PNW87692,0.0477135
PNW86487,0.327372
PNW86674,3.4359315
PNW87549,0.18471700000000002
PNW87707,3.2363980000000003
PNW87213,28.772889
PNW87683,0.0
PNW87682,0.946903
PNW87134,48.825547
PNW87233,0.25212650000000003
PNW87458,2.5196959999999997
PNW86455,0.0921955
PNW87689,0.230647
PNW86669,0.0529675
PNW87277,5.9306325
PNW86442,5.097278
PNW86246,28.995293500000002
PNW86399,3.3753615
PNW87073,8.7535975
PNW87399,26.407536
PNW87026,0.617112
PNW86536,0.887637
PNW87575,0.372365
PNW86875,0.15792
PNW86392,1.6979549999999999
PNW86263,0.935284
PNW86130,1.9691345
PNW87644,1.238928
PNW86545,6894.3338985
PNW86708,0.0
PNW87025,6.8183300000000004
PNW87268,6.3121920000000005
PNW87449,2.7072335
PNW86936,11.3323635
PNW86572,29.3830255
PNW87154,0.0
PNW87156,1.4441335
PNW87155,0.230033
PNW86583,4.355904
PNW87565,0.2675515
PNW86946,35.0595445
PNW86595,0.36964
PNW86477,1.058835
PNW87029,3.780653
PNW87486,10.290993499999999
PNW87715,195.525207
PNW86821,14.042715
PNW87042,19.005283000000002
PNW87041,27.28578
PNW87533,0.49774
PNW87534,0.1049935
PNW87407,295.071637
PNW87517,0.187436
PNW86324,0.6647565
PNW87180,9.3877545
PNW86998,8.992582
PNW86999,3.0670925
PNW87550,0.268903
PNW86574,2.966033
PNW86220,100.45516400000001
PNW87422,6.974819
PNW87355,24.951446
PNW86920,25.936342000000003
PNW87512,0.028485
PNW86905,0.8786715
PNW86100,1.2540514999999999
PNW86142,2.6970385
PNW86143,1.018311
PNW86327,1.082981
PNW87444,7.3724644999999995
PNW87509,16.4925325
PNW87706,3.2110274999999997
PNW87705,0.0
PNW86512,0.6099465
PNW87620,9.4882075
PNW86272,85.0498135
PNW86956,4.6881070000000005
PNW86957,1.0862855
PNW86228,2.178588
PNW86824,0.24697999999999998
PNW87323,14.221634499999999
PNW87190,9.322055500000001
PNW87545,2.439306
PNW86352,0.0369105
PNW86979,41.722849499999995
PNW87290,39.0316155
PNW87289,357.5109155
PNW87408,4.998556
PNW86516,1.7609415
PNW86420,4.4137945
PNW86436,3.019412
PNW86634,5.8254735
PNW87658,8.233774499999999
PNW86922,88.204407
PNW87050,17.787023
PNW87296,6.7013155
PNW87544,5.123181000000001
PNW86152,0.3691565
PNW87108,1.2845735
PNW86393,0.2360455
PNW87623,1.2882334999999998
PNW86584,10.383052
PNW87292,0.1284215
PNW87451,21.0883085
PNW86230,0.8949545000000001
PNW87016,0.14394500000000002
PNW87452,3.0459385
PNW87112,8.8436015
PNW86257,3.4651235000000002
PNW87502,2.319216
PNW87503,7.57581
PNW87111,0.6790265
PNW86202,26.580664000000002
PNW87071,1.741332
PNW86513,0.694249
PNW86281,0.466092
PNW87151,41.469914
PNW86636,13.6559105
PNW86380,4.833925
PNW87347,1.6430915
PNW87602,0.5852285
PNW87143,0.9398704999999999
PNW86346,2.804022
PNW87432,2.881733
PNW86854,8.4242135
PNW87295,9.24191
PNW87137,10.2695895
PNW87681,0.0
PNW87426,0.064116
PNW86193,8.989707
PNW87223,2.045547
PNW87436,0.0
PNW86913,0.45701749999999997
PNW86173,0.578909
PNW87628,0.150163
PNW87597,116.512545
PNW86886,18.878547
PNW86701,33.9751925
PNW86154,18.3746565
PNW86155,3.792576
PNW86811,1.5684865000000001
PNW86933,1.063511
PNW87457,22.293750499999998
PNW86901,1.0705935
PNW87430,12.491317500000001
PNW87650,76.69359399999999
PNW86555,2.0227505
PNW86733,3.848318
PNW86732,0.41006750000000003
PNW86948,6.957314500000001
PNW86678,0.7791355
PNW87206,3.519033
PNW87007,0.760025
PNW87303,13.193370999999999
PNW86749,3.0740675
PNW87443,4.3592375
PNW87405,0.047239500000000004
PNW86921,3583.5836865
PNW86115,6.467395
PNW86899,0.1741455
PNW86900,0.0
PNW87416,0.399291
PNW87415,0.0
PNW86357,0.431986
PNW86358,0.0
PNW86775,5.4598405
PNW87341,3.7332104999999998
PNW86192,2.241719
PNW86505,0.541265
PNW87492,0.0
PNW86353,3.439559
PNW87307,0.41118
PNW87374,1.0772055
PNW87375,12.531055
PNW87427,28.2271805
PNW87403,0.7123879999999999
PNW87273,0.705885
PNW87081,1.5831095000000002
PNW87519,3.3745755
PNW87704,0.3596555
PNW86125,2.9553195
PNW87613,0.239722
PNW87614,1.1304845
PNW87716,0.7194195
PNW86421,5.416561499999999
PNW86119,0.191097
PNW86293,0.3668845
PNW86799,223.963029
PNW87387,1.9755425
PNW87019,35.620372
PNW86832,2.5419435
PNW86831,0.5256135
PNW87485,0.0
PNW86742,1.1885985000000001
PNW87301,0.2849445
PNW86625,0.6044715
PNW86217,7.546547
PNW87554,27.461251999999998
PNW86315,40.7752715
PNW86820,4.847707000000001
PNW86388,46.6701345
PNW87133,44.3432565
PNW87499,0.0
PNW87501,0.0
PNW87498,0.0
PNW87500,0.0156235
PNW86874,0.231233
PNW86527,1.902258
PNW86702,0.6844690000000001
PNW87066,3.357767
PNW86987,5.831566499999999
PNW86519,0.5598385
PNW86518,1.2741864999999999
PNW86534,2.8893035
PNW87265,1.8583665
PNW86575,7.2558815
PNW86426,3.7356480000000003
PNW87590,0.169089
PNW86481,4.0020275000000005
PNW86683,9.660229
PNW86280,0.41295149999999997
PNW87348,0.5061525
PNW86309,34.963654
PNW86238,2.0957955
PNW86355,7.587162999999999
PNW87011,1.1290855
PNW86842,4.4800770000000005
PNW87322,12.0631455
PNW87234,1.609851
PNW86402,2.508394
PNW87657,5.227441000000001
PNW87601,0.028764
PNW87149,0.750108
PNW87712,0.112566
PNW86644,0.0
PNW86215,18.871053
PNW87367,58.644118
PNW86631,26.1097355
PNW86227,1.9843725
PNW86137,13.7567415
PNW86391,26.599527499999997
PNW87090,0.018917
PNW87666,0.602631
PNW86752,0.5851225
PNW87276,0.084335
PNW86268,1.4210369999999999
PNW86985,0.1557975
PNW87393,12.0712615
PNW86499,1.919802
PNW87714,0.124673
PNW86222,57.716642500000006
PNW86962,6.0732029999999995
PNW87263,1.499483
PNW86452,0.7517895
PNW86451,4.646209
PNW86453,1.4632494999999999
PNW86599,0.3552765
PNW87670,0.99785
PNW87039,16.647495
PNW87584,1.597647
PNW86489,19.886892500000002
PNW86963,1.499974
PNW87272,3.6872825
PNW87552,1.4028525
PNW87724,8.0378255
PNW86945,7.224423
PNW86865,41.6311105
PNW86461,7.7145025
PNW87168,0.0
PNW86349,0.7414924999999999
PNW87127,21.747343
PNW86612,3.2445585
PNW86611,2.7645805
PNW86472,3.303626
PNW87027,12.8710805
PNW86812,0.0145085
PNW86844,0.886004
PNW86983,0.2428955
PNW87288,37.52173
PNW87321,3.593297
PNW87518,7786.769252
PNW87678,0.111876
PNW87730,12.0150755
PNW86543,3.3737095
PNW86827,9.889353499999999
PNW87370,2.5895194999999998
PNW86953,1.442121
PNW87600,0.0391835
PNW86112,14.366807
PNW86943,0.589699
PNW86944,0.0
PNW87300,0.0
PNW87353,5.8911745
PNW86111,22.453066
PNW86937,8.120986499999999
PNW86292,4.9573415
PNW86856,0.311704
PNW86857,2.269615
PNW86367,0.05316
PNW86368,5.899560999999999
PNW87638,6.7277775
PNW86719,14.401455499999999
PNW86763,10.973141
PNW87076,10.226411
PNW87531,4.8526935
PNW86934,8.856635
PNW87510,1.053109
PNW87591,0.3561765
PNW86456,5.1313625
PNW87101,19.891761499999998
PNW86484,2.9366755
PNW86485,12.587858
PNW87477,2.0068695
PNW87022,0.724514
PNW87493,2.7252005
PNW86348,0.071396
PNW87496,0.6589595
PNW86291,0.36666750000000004
PNW87098,1.174606
PNW87099,1.3900350000000001
PNW86613,16.7804195
PNW86509,8.418323
PNW86300,11.7941655
PNW86566,8.763295
PNW87175,0.462108
PNW87174,0.0
PNW86795,0.0
PNW86796,9.352927
PNW86197,8.2155205
PNW87304,9.448713999999999
PNW87305,0.0
PNW86991,7.4534785
PNW86990,56.9397375
PNW86724,0.0
PNW86725,128.6460725
PNW87267,15.449514
PNW87128,1.9076929999999999
PNW86787,2.4324925
PNW86412,0.106756
PNW86411,4.2541365
PNW86750,2.383084
PNW86312,7.1625855000000005
PNW87217,7.042674
PNW87236,21.695609
PNW86544,124.397835
PNW86141,2.0148995
PNW86140,1.321197
PNW86971,429.934949
PNW86475,23.6728575
PNW86930,2.09885
PNW87109,7.210883
PNW86954,0.1937055
PNW86501,3.1145415
PNW86610,231.1892405
PNW86736,0.4684195
PNW86737,1.2320410000000002
PNW86224,0.6672994999999999
PNW86917,0.31791400000000003
PNW86916,3.015817
PNW87468,2.582666
PNW87476,3.903637
PNW86529,12.3647225
PNW87677,32.839348
PNW87676,0.0
PNW86872,28.545482
PNW87636,0.0
PNW87637,0.4118525
PNW87634,4.2916605
PNW87635,0.810337
PNW87557,348.1859025
PNW87731,3.269183
PNW86848,23.0490245
PNW86935,23.609949
PNW87571,0.0
PNW87319,0.0565645
PNW86645,1.1533275
PNW87275,2.515615
PNW86460,3.8628470000000004
PNW86794,0.2064615
PNW86179,0.0
PNW86382,69.008971
PNW86605,4.972813
PNW87380,15.9969435
PNW86738,8.9794115
PNW87495,0.754528
PNW87015,0.35787399999999997
PNW86354,1.8432695000000001
PNW86681,0.009907
PNW87718,0.189437
PNW87717,2.308928
PNW86638,2.6690525
PNW86637,1.386874
PNW86643,0.3070305
PNW87732,0.0
PNW87147,18.321814
PNW86443,8.439242
PNW86751,0.569454
PNW86926,2.3462465
PNW87124,0.098254
PNW87125,2.251276
PNW86924,1.816314
PNW87532,0.0784055
PNW87161,2.5658090000000002
PNW87181,10.839576000000001
PNW87150,0.6832725000000001
PNW86180,2.9925115
PNW87640,0.381296
PNW87574,0.049460000000000004
PNW86556,0.2355205
PNW87679,0.170985
PNW86665,0.0
PNW86663,0.418804
PNW86664,0.0509365
PNW86847,1.335396
PNW86969,15.126685499999999
PNW86296,199.3270905
PNW86371,0.0
PNW86372,4.709001
PNW86158,0.9498295
PNW86365,93.495859
PNW87012,151.038614
PNW86377,403.5706495
PNW87193,33.431007
PNW86129,3.9280225
PNW87391,1.9274015
PNW87075,9.235863
PNW86320,3.6382969999999997
PNW86546,4.6365555
PNW86859,1.218892
PNW87258,0.3401135
PNW87373,0.668437
PNW86161,0.1152155
PNW87270,1.3584100000000001
PNW87291,0.8198225
PNW87113,4.5198155
